FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY
2034,10.165,skull,phantom4,Measured,301.528,318.601,154.136,1.1,1.3,-0.2,4.216
2034,10.165,catheter,tip1,Measured,173.863,164.011,322.356,4.2,55.8,38.8,67.471
2034,10.165,catheter,tip2,Measured,170.852,149.573,380.066,13.9,72.1,56.2,88.148
2034,10.165,catheter,tip3,Virtual,187.512,328.968,144.692,-12.2,-13.7,-21.1,26.604
2034,10.165,catheter,tip4,Measured,139.811,183.269,336.61,7.3,60.6,35.8,69.674
2035,10.17,skull,phantom1,Measured,338.144,351.716,182.738,0.7,1.3,-1.5,2.066
2035,10.17,skull,phantom2,Measured,301.727,412.132,148.896,1.0,2.0,-2.2,3.158
2035,10.17,skull,phantom3,Measured,351.407,346.362,90.649,-0.1,1.3,-1.6,1.728
2035,10.17,skull,phantom4,Measured,301.529,318.604,154.142,-5.4,2.6,-5.1,6.251
2035,10.17,catheter,tip1,Measured,173.877,164.292,322.527,2.4,51.3,34.9,66.745
2035,10.17,catheter,tip2,Measured,170.924,149.935,380.383,9.4,68.4,43.4,81.549
2035,10.17,catheter,tip3,Virtual,187.477,328.83,144.524,-13.8,-4.6,-17.2,35.839
2035,10.17,catheter,tip4,Measured,139.834,183.599,336.766,1.9,59.9,33.1,67.42
2036,10.175,skull,phantom1,Measured,338.151,351.721,182.724,0.8,1.9,-1.0,2.621
2036,10.175,skull,phantom2,Measured,301.726,412.145,148.892,0.7,1.3,-2.6,2.841
2036,10.175,skull,phantom3,Measured,351.403,346.361,90.643,0.8,0.3,-0.4,1.702
2036,10.175,skull,phantom4,Measured,301.474,318.627,154.085,-5.8,4.1,-5.8,6.661
2036,10.175,catheter,tip1,Measured,173.887,164.524,322.705,-9.2,55.9,41.2,64.654
2036,10.175,catheter,tip2,Measured,170.946,150.257,380.5,2.3,63.9,30.0,74.602
2036,10.175,catheter,tip3,Virtual,187.374,328.922,144.52,-42.1,36.1,13.3,37.433
2036,10.175,catheter,tip4,Measured,139.83,183.868,336.941,-3.1,52.4,34.9,63.791
2037,10.18,skull,phantom1,Measured,338.152,351.735,182.728,0.6,3.4,-0.3,2.997
2037,10.18,skull,phantom2,Measured,301.734,412.145,148.87,1.3,0.9,-1.8,2.607
2037,10.18,skull,phantom3,Measured,351.415,346.365,90.645,0.4,1.0,-1.8,1.819
2037,10.18,skull,phantom4,Measured,301.471,318.645,154.084,0.1,2.8,-0.9,5.109
2037,10.18,catheter,tip1,Measured,173.785,164.851,322.939,-2.3,52.1,33.2,59.682
2037,10.18,catheter,tip2,Measured,170.947,150.574,380.683,-1.7,61.0,37.5,70.339
2037,10.18,catheter,tip3,Virtual,187.056,329.191,144.657,-19.7,24.9,8.0,38.019
2037,10.18,catheter,tip4,Measured,139.803,184.123,337.115,-5.1,50.6,31.6,59.194
2038,10.185,skull,phantom1,Measured,338.157,351.755,182.721,0.7,3.1,-0.6,2.756
2038,10.185,skull,phantom2,Measured,301.739,412.154,148.874,1.6,1.6,-0.9,3.122
2038,10.185,skull,phantom3,Measured,351.407,346.371,90.625,-0.2,1.8,-1.6,2.075
2038,10.185,skull,phantom4,Measured,301.475,318.655,154.076,-0.3,3.1,0.8,2.905
2038,10.185,catheter,tip1,Measured,173.864,165.045,323.037,5.3,38.6,26.6,54.61
2038,10.185,catheter,tip2,Measured,170.929,150.867,380.875,-6.8,57.3,37.4,68.364
2038,10.185,catheter,tip3,Virtual,187.177,329.171,144.6,18.4,-9.2,-12.9,22.145
2038,10.185,catheter,tip4,Measured,139.779,184.374,337.257,-6.0,47.5,26.4,55.45
2039,10.19,skull,phantom1,Measured,338.159,351.766,182.722,0.5,1.4,-0.5,2.111
2039,10.19,skull,phantom2,Measured,301.75,412.161,148.861,1.8,2.4,-3.4,3.479
2039,10.19,skull,phantom3,Measured,351.413,346.383,90.629,0.4,1.4,0.9,1.549
2039,10.19,skull,phantom4,Measured,301.468,318.676,154.092,0.2,2.3,1.1,2.656
2039,10.19,catheter,tip1,Measured,173.838,165.237,323.205,-8.1,40.2,36.4,52.855
2039,10.19,catheter,tip2,Measured,170.879,151.147,381.057,-12.6,53.4,34.3,65.976
2039,10.19,catheter,tip3,Virtual,187.24,329.099,144.528,9.2,1.4,-1.4,17.755
2039,10.19,catheter,tip4,Measured,139.743,184.598,337.379,-9.9,44.5,24.6,52.93
2040,10.195,skull,phantom1,Measured,338.162,351.769,182.716,0.4,1.3,-0.7,2.141
2040,10.195,skull,phantom2,Measured,301.757,412.178,148.84,-0.4,3.1,-1.5,3.295
2040,10.195,skull,phantom3,Measured,351.411,346.385,90.634,0.1,-0.1,-0.5,1.335
2040,10.195,skull,phantom4,Measured,301.477,318.678,154.087,0.7,1.7,-1.2,2.728
2040,10.195,catheter,tip1,Measured,173.783,165.447,323.401,-11.1,40.2,38.2,54.096
2040,10.195,catheter,tip2,Measured,170.803,151.401,381.218,-18.7,53.1,31.4,63.962
2040,10.195,catheter,tip3,Virtual,187.269,329.185,144.586,18.2,6.4,3.3,16.243
2040,10.195,catheter,tip4,Measured,139.68,184.819,337.503,-13.0,45.0,23.3,51.322
2041,10.2,skull,phantom1,Measured,338.163,351.779,182.715,-1.2,3.1,0.0,2.545
2041,10.2,skull,phantom2,Measured,301.746,412.192,148.846,-0.7,1.5,0.9,2.249
2041,10.2,skull,phantom3,Measured,351.414,346.382,90.624,-1.1,1.3,-0.5,1.502
2041,10.2,skull,phantom4,Measured,301.475,318.693,154.08,-0.8,3.3,0.5,2.707
2041,10.2,catheter,tip1,Measured,173.727,165.639,323.587,-12.0,42.8,24.8,52.597
2041,10.2,catheter,tip2,Measured,170.692,151.678,381.371,-22.0,51.9,27.5,62.513
2041,10.2,catheter,tip3,Virtual,187.422,329.163,144.561,11.2,16.0,2.9,22.507
2041,10.2,catheter,tip4,Measured,139.613,185.048,337.612,-15.8,43.8,17.8,50.348
2042,10.205,skull,phantom1,Measured,338.15,351.8,182.716,-0.7,2.6,0.7,2.739
2042,10.205,skull,phantom2,Measured,301.75,412.193,148.849,0.1,1.3,0.5,2.047
2042,10.205,skull,phantom3,Measured,351.4,346.398,90.629,-1.7,1.4,0.2,1.71
2042,10.205,skull,phantom4,Measured,301.469,318.711,154.092,-1.2,2.1,0.6,2.18
2042,10.205,catheter,tip1,Measured,173.663,165.875,323.649,-15.0,45.2,16.3,51.474
2042,10.205,catheter,tip2,Measured,170.583,151.92,381.493,-23.8,50.1,23.8,61.004
2042,10.205,catheter,tip3,Virtual,187.381,329.345,144.615,-4.8,27.3,5.2,33.865
2042,10.205,catheter,tip4,Measured,139.522,185.257,337.681,-19.6,42.5,14.1,51.579
2043,10.21,skull,phantom1,Measured,338.156,351.805,182.722,0.0,2.1,0.2,2.399
2043,10.21,skull,phantom2,Measured,301.747,412.205,148.851,-1.7,2.3,0.0,2.132
2043,10.21,skull,phantom3,Measured,351.397,346.396,90.626,-0.1,-0.3,1.1,1.473
2043,10.21,skull,phantom4,Measured,301.463,318.714,154.086,-0.5,0.3,-0.2,1.71
2043,10.21,catheter,tip1,Measured,173.577,166.091,323.75,-14.2,47.4,19.5,52.692
2043,10.21,catheter,tip2,Measured,170.454,152.179,381.609,-22.8,42.9,35.1,62.014
2043,10.21,catheter,tip3,Virtual,187.374,329.436,144.613,39.2,32.9,16.1,39.721
2043,10.21,catheter,tip4,Measured,139.417,185.473,337.753,-18.5,52.5,6.2,51.65
2044,10.215,skull,phantom1,Measured,338.15,351.821,182.718,-1.9,1.1,-0.7,2.153
2044,10.215,skull,phantom2,Measured,301.733,412.216,148.849,-2.1,0.4,0.1,1.777
2044,10.215,skull,phantom3,Measured,351.399,346.395,90.64,-0.2,0.3,1.0,1.327
2044,10.215,skull,phantom4,Measured,301.464,318.714,154.09,-0.9,0.2,1.8,1.816
2044,10.215,catheter,tip1,Measured,173.521,166.349,323.844,-14.6,46.4,24.7,55.221
2044,10.215,catheter,tip2,Measured,170.355,152.349,381.844,-29.4,50.7,29.8,67.969
2044,10.215,catheter,tip3,Virtual,187.773,329.674,144.776,20.5,28.1,13.5,35.774
2044,10.215,catheter,tip4,Measured,139.337,185.782,337.743,-19.8,43.6,14.6,51.61
2045,10.22,skull,phantom1,Measured,338.137,351.816,182.715,-1.2,-0.7,1.5,2.02
2045,10.22,skull,phantom2,Measured,301.726,412.209,148.852,0.1,-0.1,0.3,1.683
2045,10.22,skull,phantom3,Measured,351.395,346.399,90.636,-1.7,0.5,0.0,1.536
2045,10.22,skull,phantom4,Measured,301.454,318.716,154.104,-2.3,0.8,1.4,2.373
2045,10.22,catheter,tip1,Measured,173.431,166.555,323.997,-16.9,42.7,35.3,58.522
2045,10.22,catheter,tip2,Measured,170.16,152.686,381.907,-32.9,64.5,29.6,72.946
2045,10.22,catheter,tip3,Virtual,187.579,329.717,144.748,-8.5,-7.0,-12.1,21.926
2045,10.22,catheter,tip4,Measured,139.219,185.909,337.899,-23.1,36.2,23.1,50.292
2046,10.225,skull,phantom1,Measured,338.138,351.814,182.733,-0.9,0.4,1.4,2.047
2046,10.225,skull,phantom2,Measured,301.734,412.215,148.852,-1.8,1.8,-0.4,1.524
2046,10.225,skull,phantom3,Measured,351.382,346.4,90.64,-1.1,0.7,1.2,1.523
2046,10.225,skull,phantom4,Measured,301.441,318.722,154.104,-1.9,0.9,0.9,2.168
2046,10.225,catheter,tip1,Measured,173.352,166.776,324.197,-16.2,47.2,38.6,61.339
2046,10.225,catheter,tip2,Measured,170.026,152.994,382.14,-29.2,59.8,34.3,76.142
2046,10.225,catheter,tip3,Virtual,187.688,329.604,144.655,6.9,9.7,2.2,28.935
2046,10.225,catheter,tip4,Measured,139.106,186.144,337.974,-23.1,43.2,17.6,53.594
2047,10.23,skull,phantom1,Measured,338.128,351.82,182.729,-2.3,-0.2,-0.6,1.973
2047,10.23,skull,phantom2,Measured,301.708,412.227,148.848,-0.9,-1.4,0.0,2.177
2047,10.23,skull,phantom3,Measured,351.384,346.406,90.648,-0.1,-0.2,1.0,1.387
2047,10.23,skull,phantom4,Measured,301.435,318.725,154.113,-1.3,0.2,0.5,1.581
2047,10.23,catheter,tip1,Measured,173.269,167.027,324.383,-13.2,52.4,32.4,64.109
2047,10.23,catheter,tip2,Measured,169.868,153.284,382.25,-29.4,55.2,42.0,79.647
2047,10.23,catheter,tip3,Virtual,187.648,329.814,144.77,51.7,23.3,13.7,28.918
2047,10.23,catheter,tip4,Measured,138.988,186.341,338.075,-19.7,55.5,11.3,57.143
2048,10.235,skull,phantom1,Measured,338.115,351.812,182.727,-1.4,-0.6,1.0,1.804
2048,10.235,skull,phantom2,Measured,301.725,412.201,148.852,0.5,-2.0,1.0,1.927
2048,10.235,skull,phantom3,Measured,351.381,346.398,90.65,-1.1,-0.8,-0.1,1.199
2048,10.235,skull,phantom4,Measured,301.428,318.724,154.109,-0.9,0.2,-0.5,1.301
2048,10.235,catheter,tip1,Measured,173.22,167.3,324.521,-11.6,56.3,32.9,66.85
2048,10.235,catheter,tip2,Measured,169.732,153.546,382.56,-30.5,71.2,43.3,85.7
2048,10.235,catheter,tip3,Virtual,188.205,329.837,144.792,14.0,7.4,-3.9,33.302
2048,10.235,catheter,tip4,Measured,138.909,186.699,338.087,-20.8,51.2,21.8,60.498
2049,10.24,skull,phantom1,Measured,338.114,351.814,182.739,0.0,0.8,0.9,1.441
2049,10.24,skull,phantom2,Measured,301.713,412.207,148.858,-0.8,1.3,1.0,1.661
2049,10.24,skull,phantom3,Measured,351.373,346.398,90.647,-0.4,-0.3,1.1,1.202
2049,10.24,skull,phantom4,Measured,301.426,318.727,154.108,-0.8,0.8,0.9,1.667
2049,10.24,catheter,tip1,Measured,173.153,167.59,324.712,-13.6,53.2,45.5,73.843
2049,10.24,catheter,tip2,Measured,169.563,153.996,382.683,-30.0,80.8,35.0,92.237
2049,10.24,catheter,tip3,Virtual,187.788,329.888,144.731,-22.8,-2.4,-10.6,24.635
2049,10.24,catheter,tip4,Measured,138.78,186.853,338.293,-22.6,46.0,35.1,64.172
2050,10.245,skull,phantom1,Measured,338.115,351.82,182.736,0.2,1.0,-0.8,1.137
2050,10.245,skull,phantom2,Measured,301.717,412.214,148.862,0.1,0.7,-0.5,1.27
2050,10.245,skull,phantom3,Measured,351.377,346.395,90.661,-0.1,-0.5,0.9,0.993
2050,10.245,skull,phantom4,Measured,301.42,318.732,154.118,-0.2,1.5,2.0,2.13
2050,10.245,catheter,tip1,Measured,173.084,167.832,324.976,-7.7,52.5,65.1,80.165
2050,10.245,catheter,tip2,Measured,169.432,154.354,382.91,-24.1,77.1,49.9,95.734
2050,10.245,catheter,tip3,Virtual,187.977,329.813,144.686,31.6,-6.4,2.5,25.02
2050,10.245,catheter,tip4,Measured,138.683,187.159,338.438,-17.8,58.6,35.9,69.275
2051,10.25,skull,phantom1,Measured,338.116,351.824,182.731,-0.1,0.9,-0.1,1.362
2051,10.25,skull,phantom2,Measured,301.714,412.214,148.853,-1.0,0.4,-0.3,1.509
2051,10.25,skull,phantom3,Measured,351.372,346.393,90.656,0.3,0.6,0.3,0.976
2051,10.25,skull,phantom4,Measured,301.424,318.742,154.128,1.2,2.1,0.3,2.094
2051,10.25,catheter,tip1,Measured,173.076,168.115,325.363,-7.1,58.0,62.0,81.135
2051,10.25,catheter,tip2,Measured,169.322,154.767,383.182,-20.8,81.4,52.8,97.494
2051,10.25,catheter,tip3,Virtual,188.104,329.824,144.756,16.9,0.1,4.4,26.162
2051,10.25,catheter,tip4,Measured,138.602,187.439,338.652,-14.4,60.3,41.7,74.532
2052,10.255,skull,phantom1,Measured,338.114,351.829,182.735,0.0,1.7,0.8,1.535
2052,10.255,skull,phantom2,Measured,301.707,412.218,148.859,-0.6,2.1,-1.3,2.338
2052,10.255,skull,phantom3,Measured,351.38,346.401,90.664,0.3,1.1,0.2,1.194
2052,10.255,skull,phantom4,Measured,301.432,318.753,154.121,0.7,0.9,-0.7,1.383
2052,10.255,catheter,tip1,Measured,173.013,168.412,325.596,-12.4,55.5,47.7,77.413
2052,10.255,catheter,tip2,Measured,169.224,155.168,383.438,-17.4,79.6,55.0,99.908
2052,10.255,catheter,tip3,Virtual,188.146,329.814,144.73,13.0,-19.7,-16.3,27.206
2052,10.255,catheter,tip4,Measured,138.539,187.762,338.855,-12.7,65.8,39.7,78.225
2053,10.26,skull,phantom1,Measured,338.116,351.841,182.739,-0.1,1.8,-0.2,1.925
2053,10.26,skull,phantom2,Measured,301.708,412.235,148.84,0.7,2.6,-2.0,2.871
2053,10.26,skull,phantom3,Measured,351.375,346.404,90.658,-0.5,0.8,-1.4,1.235
2053,10.26,skull,phantom4,Measured,301.431,318.751,154.121,-0.3,0.2,0.1,1.407
2053,10.26,catheter,tip1,Measured,172.952,168.67,325.84,-19.3,63.9,29.1,73.71
2053,10.26,catheter,tip2,Measured,169.148,155.563,383.732,-13.1,82.9,58.3,99.377
2053,10.26,catheter,tip3,Virtual,188.234,329.627,144.593,-12.7,-18.0,-27.8,33.606
2053,10.26,catheter,tip4,Measured,138.475,188.097,339.049,-8.6,71.2,39.9,81.757
2054,10.265,skull,phantom1,Measured,338.113,351.847,182.733,-0.3,2.0,-0.5,1.752
2054,10.265,skull,phantom2,Measured,301.714,412.244,148.839,1.1,1.9,-1.6,2.559
2054,10.265,skull,phantom3,Measured,351.375,346.409,90.65,0.0,0.7,-0.5,1.439
2054,10.265,skull,phantom4,Measured,301.429,318.755,154.122,0.2,2.5,0.0,1.95
2054,10.265,catheter,tip1,Measured,172.82,169.051,325.887,-22.8,63.6,30.4,73.826
2054,10.265,catheter,tip2,Measured,169.093,155.997,384.021,-8.3,81.9,52.5,97.561
2054,10.265,catheter,tip3,Virtual,188.019,329.634,144.452,-22.8,-13.2,-25.5,40.183
2054,10.265,catheter,tip4,Measured,138.453,188.474,339.254,-4.3,72.9,44.1,85.367
2055,10.27,skull,phantom1,Measured,338.113,351.861,182.734,0.8,1.1,0.0,1.768
2055,10.27,skull,phantom2,Measured,301.719,412.254,148.824,0.5,1.3,-0.8,2.039
2055,10.27,skull,phantom3,Measured,351.375,346.411,90.653,1.4,0.6,0.9,1.246
2055,10.27,skull,phantom4,Measured,301.433,318.776,154.121,-0.9,2.8,0.4,2.274
2055,10.27,catheter,tip1,Measured,172.724,169.306,326.144,-14.1,53.5,50.0,73.231
2055,10.27,catheter,tip2,Measured,169.065,156.382,384.257,-0.6,73.3,57.0,94.173
2055,10.27,catheter,tip3,Virtual,188.006,329.495,144.338,32.3,-28.5,-22.1,36.646
2055,10.27,catheter,tip4,Measured,138.432,188.826,339.49,-3.0,80.9,36.3,85.833
2056,10.275,skull,phantom1,Measured,338.121,351.858,182.733,1.5,1.1,0.0,2.12
2056,10.275,skull,phantom2,Measured,301.719,412.257,148.831,-0.4,1.5,0.9,1.937
2056,10.275,skull,phantom3,Measured,351.389,346.415,90.659,-0.1,1.1,-0.1,1.553
2056,10.275,skull,phantom4,Measured,301.42,318.783,154.126,-0.9,0.8,0.6,1.846
2056,10.275,catheter,tip1,Measured,172.679,169.586,326.387,-9.1,57.5,40.7,71.41
2056,10.275,catheter,tip2,Measured,169.087,156.73,384.591,0.8,79.7,46.0,92.481
2056,10.275,catheter,tip3,Virtual,188.342,329.349,144.231,-13.1,-10.2,-18.5,40.202
2056,10.275,catheter,tip4,Measured,138.423,189.283,339.617,-0.8,70.8,44.2,82.958
2057,10.28,skull,phantom1,Measured,338.128,351.872,182.734,0.1,2.9,-1.2,3.107
2057,10.28,skull,phantom2,Measured,301.715,412.269,148.833,0.1,1.8,-1.6,2.302
2057,10.28,skull,phantom3,Measured,351.374,346.422,90.652,-1.6,0.5,-0.6,1.311
2057,10.28,skull,phantom4,Measured,301.424,318.784,154.127,0.1,1.0,-0.7,1.643
2057,10.28,catheter,tip1,Measured,172.633,169.881,326.551,-6.0,54.4,41.4,69.844
2057,10.28,catheter,tip2,Measured,169.073,157.179,384.717,0.6,85.1,36.4,92.835
2057,10.28,catheter,tip3,Virtual,187.875,329.393,144.153,-33.0,-19.6,-27.7,32.981
2057,10.28,catheter,tip4,Measured,138.424,189.534,339.932,3.1,59.4,48.4,78.243
2058,10.285,skull,phantom1,Measured,338.122,351.887,182.721,-1.5,3.9,-1.1,3.189
2058,10.285,skull,phantom2,Measured,301.72,412.275,148.815,1.8,0.9,-1.8,2.339
2058,10.285,skull,phantom3,Measured,351.373,346.42,90.653,0.6,0.8,-0.3,1.56
2058,10.285,skull,phantom4,Measured,301.421,318.793,154.119,1.1,2.0,-0.6,2.275
2058,10.285,catheter,tip1,Measured,172.619,170.13,326.801,0.1,56.8,40.7,67.928
2058,10.285,catheter,tip2,Measured,169.093,157.581,384.955,8.1,75.7,55.0,89.099
2058,10.285,catheter,tip3,Virtual,188.012,329.153,143.954,-13.2,-14.5,-18.2,36.286
2058,10.285,catheter,tip4,Measured,138.454,189.877,340.101,2.5,63.7,38.7,72.344
2059,10.29,skull,phantom1,Measured,338.113,351.911,182.723,0.1,2.1,0.1,2.85
2059,10.29,skull,phantom2,Measured,301.733,412.278,148.815,-0.1,1.9,0.1,2.565
2059,10.29,skull,phantom3,Measured,351.38,346.43,90.649,1.4,1.2,-0.2,1.42
2059,10.29,skull,phantom4,Measured,301.435,318.804,154.121,-0.5,3.1,-0.8,2.926
2059,10.29,catheter,tip1,Measured,172.634,170.449,326.958,4.6,55.6,33.9,65.071
2059,10.29,catheter,tip2,Measured,169.154,157.936,385.267,10.1,66.7,44.5,81.979
2059,10.29,catheter,tip3,Virtual,187.743,329.248,143.971,-30.3,16.9,2.3,25.262
2059,10.29,catheter,tip4,Measured,138.449,190.171,340.319,3.2,53.8,37.7,65.804
2060,10.295,skull,phantom1,Measured,338.123,351.908,182.722,1.5,1.5,0.1,1.976
2060,10.295,skull,phantom2,Measured,301.719,412.294,148.816,-0.7,2.8,-1.1,2.866
2060,10.295,skull,phantom3,Measured,351.387,346.432,90.651,0.7,1.0,-0.6,1.599
2060,10.295,skull,phantom4,Measured,301.416,318.824,154.111,-1.0,3.0,-0.3,3.046
2060,10.295,catheter,tip1,Measured,172.665,170.686,327.14,11.4,45.0,38.1,61.676
2060,10.295,catheter,tip2,Measured,169.194,158.248,385.4,12.6,62.7,31.3,75.52
2060,10.295,catheter,tip3,Virtual,187.709,329.322,143.977,-12.9,4.4,-4.2,24.512
2060,10.295,catheter,tip4,Measured,138.486,190.415,340.478,8.5,45.7,33.1,57.974
2061,10.3,skull,phantom1,Measured,338.128,351.926,182.724,0.8,1.5,0.0,1.48
2061,10.3,skull,phantom2,Measured,301.726,412.306,148.804,1.3,2.0,-2.7,2.387
2061,10.3,skull,phantom3,Measured,351.387,346.44,90.643,0.0,-0.5,-1.5,1.269
2061,10.3,skull,phantom4,Measured,301.425,318.834,154.118,2.0,-0.4,1.8,2.734
2061,10.3,catheter,tip1,Measured,172.748,170.899,327.339,15.1,43.4,38.1,58.185
2061,10.3,catheter,tip2,Measured,169.28,158.563,385.58,16.0,62.1,38.0,72.102
2061,10.3,catheter,tip3,Virtual,187.614,329.292,143.929,-18.4,-9.5,-13.1,19.326
2061,10.3,catheter,tip4,Measured,138.534,190.628,340.65,8.1,41.2,29.1,50.065
2062,10.305,skull,phantom1,Measured,338.131,351.923,182.722,0.5,-0.3,-0.2,1.272
2062,10.305,skull,phantom2,Measured,301.732,412.314,148.789,0.3,0.2,-0.3,2.232
2062,10.305,skull,phantom3,Measured,351.387,346.427,90.636,-0.1,-0.7,-0.5,1.13
2062,10.305,skull,phantom4,Measured,301.436,318.82,154.129,0.9,-1.5,1.5,1.975
2062,10.305,catheter,tip1,Measured,172.816,171.12,327.521,18.0,41.9,30.4,55.996
2062,10.305,catheter,tip2,Measured,169.354,158.869,385.78,13.8,57.7,38.2,68.741
2062,10.305,catheter,tip3,Virtual,187.525,329.227,143.846,-8.6,-10.5,-13.6,17.476
2062,10.305,catheter,tip4,Measured,138.567,190.827,340.769,11.1,33.4,23.0,42.866
2063,10.31,skull,phantom1,Measured,338.133,351.923,182.722,1.0,1.0,-0.5,1.433
2063,10.31,skull,phantom2,Measured,301.729,412.308,148.801,1.2,-1.7,1.6,1.824
2063,10.31,skull,phantom3,Measured,351.386,346.433,90.638,0.5,0.8,0.0,1.383
2063,10.31,skull,phantom4,Measured,301.434,318.819,154.133,0.4,0.7,-0.4,2.107
2063,10.31,catheter,tip1,Measured,172.928,171.318,327.643,22.9,35.6,32.7,58.285
2063,10.31,catheter,tip2,Measured,169.418,159.14,385.962,14.4,51.5,29.6,63.06
2063,10.31,catheter,tip3,Virtual,187.528,329.187,143.793,-5.8,-3.3,-5.6,25.384
2063,10.31,catheter,tip4,Measured,138.645,190.962,340.88,11.4,25.8,21.5,44.107
2064,10.315,skull,phantom1,Measured,338.141,351.933,182.717,1.9,-0.4,-1.0,1.791
2064,10.315,skull,phantom2,Measured,301.744,412.297,148.805,2.3,-0.1,-0.6,2.223
2064,10.315,skull,phantom3,Measured,351.392,346.435,90.636,1.2,0.2,-2.0,1.817
2064,10.315,skull,phantom4,Measured,301.44,318.827,154.125,1.9,-1.3,-2.1,2.502
2064,10.315,catheter,tip1,Measured,173.045,171.476,327.848,31.1,34.6,47.6,60.62
2064,10.315,catheter,tip2,Measured,169.498,159.384,386.076,16.7,47.0,28.6,57.67
2064,10.315,catheter,tip3,Virtual,187.467,329.194,143.79,22.6,26.7,33.2,35.319
2064,10.315,catheter,tip4,Measured,138.681,191.085,340.984,26.2,22.8,42.4,47.382
2065,10.32,skull,phantom1,Measured,338.152,351.919,182.712,1.6,-0.5,-0.2,1.916
2065,10.32,skull,phantom2,Measured,301.752,412.307,148.795,0.9,0.0,-1.4,2.005
2065,10.32,skull,phantom3,Measured,351.398,346.435,90.618,0.9,-1.0,-1.7,1.803
2065,10.32,skull,phantom4,Measured,301.453,318.806,154.112,0.4,1.9,-2.9,3.756
2065,10.32,catheter,tip1,Measured,173.239,171.664,328.119,29.0,34.5,42.3,57.769
2065,10.32,catheter,tip2,Measured,169.585,159.61,386.248,15.1,43.8,28.5,52.946
2065,10.32,catheter,tip3,Virtual,187.754,329.454,144.125,24.5,27.2,32.6,38.399
2065,10.32,catheter,tip4,Measured,138.907,191.19,341.304,27.6,19.8,39.2,44.637
2066,10.325,skull,phantom1,Measured,338.157,351.928,182.715,1.2,1.2,-0.8,1.842
2066,10.325,skull,phantom2,Measured,301.753,412.297,148.791,1.2,-0.7,-1.4,2.199
2066,10.325,skull,phantom3,Measured,351.401,346.425,90.619,0.4,0.1,-0.8,1.958
2066,10.325,skull,phantom4,Measured,301.444,318.846,154.096,0.1,4.3,-1.8,3.587
2066,10.325,catheter,tip1,Measured,173.335,171.821,328.271,20.5,32.5,23.3,48.584
2066,10.325,catheter,tip2,Measured,169.649,159.822,386.361,12.1,38.8,23.5,47.213
2066,10.325,catheter,tip3,Virtual,187.712,329.466,144.116,-3.6,16.0,7.3,28.173
2066,10.325,catheter,tip4,Measured,138.957,191.283,341.376,9.7,20.7,14.8,34.645
2067,10.33,skull,phantom1,Measured,338.164,351.931,182.704,1.2,0.4,-1.5,2.265
2067,10.33,skull,phantom2,Measured,301.764,412.3,148.781,1.4,2.2,-1.4,2.409
2067,10.33,skull,phantom3,Measured,351.402,346.436,90.61,0.8,2.0,-1.8,2.08
2067,10.33,skull,phantom4,Measured,301.454,318.849,154.094,2.6,0.2,0.1,3.412
2067,10.33,catheter,tip1,Measured,173.444,171.989,328.352,16.2,28.3,21.4,38.691
2067,10.33,catheter,tip2,Measured,169.706,159.998,386.483,9.5,32.6,21.7,41.033
2067,10.33,catheter,tip3,Virtual,187.718,329.614,144.198,4.5,14.5,8.8,12.203
2067,10.33,catheter,tip4,Measured,139.004,191.397,341.452,9.1,19.1,13.0,24.391
2068,10.335,skull,phantom1,Measured,338.169,351.932,182.7,1.9,1.5,-1.7,3.155
2068,10.335,skull,phantom2,Measured,301.767,412.319,148.777,0.9,2.1,-0.2,2.857
2068,10.335,skull,phantom3,Measured,351.409,346.445,90.601,0.7,0.8,-2.3,2.702
2068,10.335,skull,phantom4,Measured,301.47,318.848,154.097,2.7,1.0,-0.7,2.829
2068,10.335,catheter,tip1,Measured,173.497,172.104,328.485,10.7,22.4,20.4,32.729
2068,10.335,catheter,tip2,Measured,169.744,160.148,386.578,6.4,30.1,18.4,36.262
2068,10.335,catheter,tip3,Virtual,187.757,329.611,144.204,-0.5,0.7,-0.7,8.748
2068,10.335,catheter,tip4,Measured,139.048,191.474,341.506,5.5,16.4,12.1,22.981
2069,10.34,skull,phantom1,Measured,338.183,351.946,182.687,1.2,3.6,-2.5,3.726
2069,10.34,skull,phantom2,Measured,301.773,412.321,148.779,2.2,1.6,-1.9,3.211
2069,10.34,skull,phantom3,Measured,351.409,346.444,90.587,0.5,0.8,-2.6,2.926
2069,10.34,skull,phantom4,Measured,301.481,318.859,154.087,1.3,2.2,-1.4,3.123
2069,10.34,catheter,tip1,Measured,173.551,172.213,328.556,7.6,21.8,14.1,27.108
