FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY
1991,9.95,skull,phantom1,Measured,420.069,335.998,221.559,-0.5,0.8,0.3,1.142
1991,9.95,skull,phantom3,Measured,452.738,326.011,134.53,0.6,-1.0,0.6,1.184
1991,9.95,catheter3_mid3,tip2,Measured,255.359,295.834,349.029,-59.1,-49.5,-126.0,147.731
1992,9.955,catheter3_mid3,tip1,Measured,159.741,241.512,416.236,-79.2,-19.5,-125.2,149.482
1992,9.955,catheter3_mid3,tip3,Measured,151.805,240.996,403.43,-79.4,-11.1,-125.8,151.419
1992,9.955,catheter3_mid3,tip4,Measured,101.102,243.898,416.666,-80.7,9.9,-127.6,152.966
1992,9.955,catheter3_mid3,tip5,Measured,119.763,206.323,413.342,-99.5,0.7,-129.7,164.191
1992,9.955,catheter3_mid3,tip6,Measured,83.586,201.106,460.833,-106.7,15.9,-138.4,172.706
1995,9.97,skull,phantom4,Measured,390.228,301.489,187.443,-0.9,-0.4,-0.4,1.421
1995,9.97,catheter3_mid3,tip7,Mixed,301.411,324.161,301.375,-54.9,-69.2,-134.4,158.138
1997,9.98,skull,phantom2,Measured,392.655,394.746,178.171,-1.2,1.2,-0.3,1.614
2000,9.995,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2001,10.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2001,10.0,skull,phantom1,Measured,420.06,336.009,221.563,0.2,-0.2,0.1,0.763
2001,10.0,skull,phantom2,Measured,392.656,394.751,178.174,-0.2,0.3,0.0,1.189
2001,10.0,skull,phantom3,Measured,452.732,326.014,134.536,-0.4,-0.8,0.1,0.901
2001,10.0,skull,phantom4,Measured,390.229,301.388,187.458,-0.6,-1.1,-0.3,1.43
2001,10.0,catheter3_mid3,tip1,Measured,156.813,240.219,411.055,-50.0,-28.5,-100.9,115.839
2001,10.0,catheter3_mid3,tip2,Measured,252.511,293.385,342.948,-52.0,-44.7,-120.6,139.563
2001,10.0,catheter3_mid3,tip3,Measured,148.848,239.82,398.169,-57.0,-25.4,-96.2,115.658
2001,10.0,catheter3_mid3,tip4,Measured,97.972,242.811,411.467,-50.4,-34.0,-84.5,103.934
2001,10.0,catheter3_mid3,tip5,Measured,116.684,205.215,408.099,-47.7,-31.7,-91.3,107.922
2001,10.0,catheter3_mid3,tip6,Measured,80.504,199.903,455.48,-37.6,-33.0,-82.4,95.986
2001,10.0,catheter3_mid3,tip7,Mixed,299.858,321.881,297.428,-48.6,-70.4,-128.2,157.445
2003,10.01,skull,phantom3,Measured,452.736,325.991,134.539,-0.1,0.7,0.1,1.005
2004,10.015,catheter3_mid3,tip4,Measured,97.28,242.492,410.287,-39.9,0.6,-71.8,83.462
2005,10.02,catheter3_mid3,tip6,Measured,79.819,199.712,454.218,-34.7,18.6,-47.4,64.287
2006,10.025,skull,phantom1,Measured,420.052,335.995,221.55,-0.4,0.0,0.1,1.083
2006,10.025,skull,phantom2,Measured,392.661,394.738,178.192,-1.2,0.4,-0.8,1.649
2006,10.025,catheter3_mid3,tip1,Measured,155.66,239.8,408.711,-44.1,-7.1,-91.9,101.021
2006,10.025,catheter3_mid3,tip5,Measured,115.388,204.929,406.17,-58.9,5.9,-56.8,85.809
2007,10.03,skull,phantom4,Measured,390.231,301.373,187.457,-0.8,0.7,-0.4,1.794
2008,10.035,catheter3_mid3,tip3,Measured,147.067,239.405,395.122,-54.0,5.2,-87.3,103.601
2012,10.055,catheter3_mid3,tip2,Measured,249.774,290.696,336.131,-47.5,-56.2,-135.5,152.235
2012,10.055,catheter3_mid3,tip7,Mixed,297.32,318.11,290.136,-38.7,-72.5,-143.1,164.199
2015,10.07,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2022,10.105,catheter3_mid3,tip2,Measured,247.909,288.508,328.547,-18.6,-24.9,-163.7,164.139
2022,10.105,catheter3_mid3,tip3,Measured,143.336,240.409,386.838,-26.3,21.4,-131.9,137.374
2022,10.105,catheter3_mid3,tip5,Measured,109.733,207.508,397.728,-34.0,29.6,-131.6,142.892
2022,10.105,catheter3_mid3,tip7,Mixed,295.426,314.216,281.562,-30.8,-61.6,-195.2,206.37
2023,10.11,skull,phantom1,Measured,420.051,336.004,221.631,0.2,-2.6,1.4,8.635
2023,10.11,skull,phantom2,Measured,392.685,394.886,178.161,0.9,0.2,0.4,1.341
2023,10.11,skull,phantom3,Measured,452.714,326.094,134.531,0.3,-0.5,0.2,0.698
2023,10.11,skull,phantom4,Measured,390.219,301.476,187.45,0.6,-0.3,0.9,0.819
2024,10.115,catheter3_mid3,tip1,Measured,151.356,240.854,398.243,-13.3,29.1,-120.7,125.172
2025,10.12,catheter3_mid3,tip4,Measured,92.689,246.513,399.024,-3.7,39.1,-105.6,115.141
2025,10.12,catheter3_mid3,tip6,Measured,73.912,205.331,444.123,-2.7,61.9,-89.4,107.713
2029,10.14,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2033,10.16,skull,phantom4,Measured,390.193,301.334,187.455,-0.4,0.2,-0.1,1.188
2037,10.18,catheter3_mid3,tip7,Mixed,294.095,310.332,267.017,-5.4,-53.1,-199.2,203.596
2041,10.2,catheter3_mid3,tip1,Measured,155.028,243.961,391.519,60.4,-9.9,-87.9,109.548
2041,10.2,catheter3_mid3,tip2,Measured,248.076,286.078,313.151,23.5,-56.1,-156.0,168.074
2041,10.2,catheter3_mid3,tip3,Measured,146.069,243.596,379.542,54.2,-5.0,-80.1,99.101
2041,10.2,catheter3_mid3,tip5,Measured,112.497,212.038,394.447,47.7,15.7,-59.5,73.79
2042,10.205,skull,phantom1,Measured,419.971,335.897,221.813,0.3,8.7,-6.9,8.925
2042,10.205,skull,phantom2,Measured,392.72,394.878,178.344,0.3,0.6,0.0,1.058
2042,10.205,catheter3_mid3,tip6,Measured,80.724,213.029,445.06,78.5,22.5,-36.7,97.428
2043,10.21,skull,phantom3,Measured,452.595,325.918,134.688,-1.1,-0.5,0.2,1.269
2043,10.21,catheter3_mid3,tip4,Measured,97.957,251.153,396.174,67.1,-17.1,-76.4,110.437
2044,10.215,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2045,10.22,skull,phantom1,Measured,419.921,336.011,221.571,0.8,7.6,-7.4,4.861
2052,10.255,skull,phantom2,Measured,392.64,395.062,178.175,1.1,-1.3,1.2,1.965
2052,10.255,skull,phantom3,Measured,452.576,326.105,134.536,-0.2,0.1,0.4,0.529
2053,10.26,skull,phantom4,Measured,390.244,301.575,187.422,-0.5,0.0,0.4,1.168
2055,10.27,catheter3_mid3,tip1,Measured,162.438,235.295,382.201,233.2,-242.5,-141.9,364.431
2055,10.27,catheter3_mid3,tip3,Measured,153.278,235.316,370.335,223.6,-245.4,-134.8,359.839
2055,10.27,catheter3_mid3,tip4,Measured,104.528,243.156,388.135,250.1,-271.9,-94.3,376.645
2055,10.27,catheter3_mid3,tip5,Measured,119.524,203.894,384.881,247.6,-275.2,-109.1,387.895
2056,10.275,catheter3_mid3,tip2,Measured,253.967,278.008,300.414,151.3,-167.0,-191.7,295.693
2056,10.275,catheter3_mid3,tip6,Measured,89.469,202.391,435.406,316.3,-329.3,-83.5,467.42
2056,10.275,catheter3_mid3,tip7,Mixed,296.471,302.456,248.144,85.2,-98.8,-218.5,254.731
2059,10.29,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2060,10.295,skull,phantom3,Measured,452.583,325.986,134.54,0.0,0.1,-0.4,1.008
2061,10.3,skull,phantom1,Measured,420.085,336.011,221.643,0.8,0.2,2.0,2.341
2061,10.3,skull,phantom4,Measured,390.257,301.449,187.427,-1.4,-0.1,0.3,1.12
2063,10.31,catheter3_mid3,tip7,Mixed,300.332,297.561,241.812,129.5,-180.5,-154.2,269.79
2067,10.33,catheter3_mid3,tip2,Measured,263.673,264.673,291.324,206.4,-298.2,-130.3,384.008
2068,10.335,skull,phantom2,Measured,392.542,394.69,178.261,1.1,0.3,-0.4,1.478
2068,10.335,catheter3_mid3,tip4,Measured,127.079,212.857,388.232,392.9,-639.8,-40.9,748.846
2068,10.335,catheter3_mid3,tip6,Measured,118.303,170.115,434.718,497.5,-720.8,-113.0,882.068
2069,10.34,catheter3_mid3,tip5,Measured,146.086,171.932,380.081,439.9,-607.9,-175.3,773.328
2072,10.355,catheter3_mid3,tip1,Measured,191.44,198.89,372.435,379.6,-552.1,-161.4,685.436
2072,10.355,catheter3_mid3,tip3,Measured,180.809,198.727,361.612,375.8,-543.2,-162.9,693.752
2073,10.36,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2078,10.385,skull,phantom1,Measured,420.214,336.022,221.644,0.5,1.5,-0.2,1.197
2081,10.4,catheter3_mid3,tip2,Measured,283.355,242.97,281.386,349.9,-305.1,-190.7,502.613
2081,10.4,catheter3_mid3,tip4,Measured,153.697,171.061,376.34,542.6,-509.0,-110.8,759.851
2081,10.4,catheter3_mid3,tip5,Measured,175.181,136.597,366.758,577.4,-489.7,-131.2,771.504
2081,10.4,catheter3_mid3,tip6,Measured,149.7,124.779,419.821,622.7,-525.5,-116.3,828.802
2081,10.4,catheter3_mid3,tip7,Mixed,316.199,277.724,228.219,222.9,-216.0,-221.1,378.874
2082,10.405,catheter3_mid3,tip1,Measured,213.573,173.935,364.014,558.6,-431.7,-133.1,719.995
2083,10.41,catheter3_mid3,tip3,Measured,205.971,170.924,352.513,577.0,-428.1,-109.7,731.008
2086,10.425,skull,phantom3,Measured,452.529,326.055,134.442,-0.2,0.7,0.8,1.173
2086,10.425,skull,phantom4,Measured,390.332,301.437,187.454,0.8,1.7,1.4,6.411
2087,10.43,skull,phantom2,Measured,392.453,394.808,178.166,0.4,1.9,-0.3,1.316
2088,10.435,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2093,10.46,skull,phantom1,Measured,419.892,336.102,221.543,-22.6,-12.5,-3.1,17.775
2094,10.465,skull,phantom4,Measured,390.331,301.668,187.534,4.8,-0.8,30.5,22.078
2095,10.47,skull,phantom2,Measured,392.495,395.189,177.902,1.9,2.6,-1.7,8.823
2095,10.47,catheter3_mid3,tip7,Mixed,332.099,266.697,212.67,237.0,-128.2,-155.9,323.731
2096,10.475,skull,phantom3,Measured,452.503,326.398,134.312,-12.7,-14.0,-20.2,10.33
2096,10.475,catheter3_mid3,tip6,Measured,224.151,85.504,419.807,1115.8,-679.3,-181.3,1315.682
2097,10.48,catheter3_mid3,tip4,Measured,216.289,126.851,375.906,855.1,-693.8,-160.8,1109.768
2097,10.48,catheter3_mid3,tip5,Measured,242.528,97.512,362.378,962.5,-567.8,-221.5,1137.688
2098,10.485,catheter3_mid3,tip2,Measured,316.56,221.985,264.054,370.5,-232.9,-207.3,490.26
2100,10.495,catheter3_mid3,tip1,Measured,279.784,136.357,351.379,716.7,-439.7,-236.3,873.035
2100,10.495,catheter3_mid3,tip3,Measured,268.803,133.014,341.89,728.4,-470.1,-246.5,873.661
2101,10.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2101,10.5,skull,phantom1,Measured,419.905,336.169,221.37,-23.3,-11.4,-1.3,9.589
2101,10.5,skull,phantom2,Measured,392.591,395.22,177.893,2.7,1.6,0.8,3.087
2101,10.5,skull,phantom3,Measured,452.582,326.352,134.321,-0.4,-0.3,0.6,1.019
2101,10.5,skull,phantom4,Measured,390.274,301.557,187.561,-6.0,-0.9,-3.1,7.274
2101,10.5,catheter3_mid3,tip1,Measured,283.341,134.307,350.158,715.8,-399.8,-235.7,854.714
2101,10.5,catheter3_mid3,tip2,Measured,323.693,219.081,262.376,501.1,-172.3,-98.9,529.253
2101,10.5,catheter3_mid3,tip3,Measured,272.421,130.808,340.593,642.2,-419.8,-236.9,820.571
2101,10.5,catheter3_mid3,tip4,Measured,232.569,113.183,370.927,763.9,-655.0,-315.9,1056.28
2101,10.5,catheter3_mid3,tip5,Measured,260.993,86.466,356.491,875.1,-522.3,-363.2,1078.779
2101,10.5,catheter3_mid3,tip6,Measured,249.592,68.277,412.413,905.1,-670.1,-398.9,1192.502
2101,10.5,catheter3_mid3,tip7,Mixed,340.584,262.795,208.401,290.4,-123.0,-159.8,351.016
2103,10.51,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2105,10.52,skull,phantom3,Measured,452.598,326.114,134.505,0.4,2.1,-0.3,1.48
2109,10.54,catheter3_mid3,tip7,Mixed,351.989,258.83,201.187,266.3,-54.6,-197.3,335.426
2110,10.545,catheter3_mid3,tip2,Measured,344.264,212.779,254.466,456.5,-96.4,-195.1,506.785
2111,10.55,catheter3_mid3,tip1,Measured,317.126,119.238,337.866,717.0,-138.0,-166.6,755.644
2111,10.55,catheter3_mid3,tip4,Measured,268.442,90.105,353.828,773.5,-245.8,-189.0,837.687
2111,10.55,catheter3_mid3,tip5,Measured,301.25,68.374,340.045,826.9,-178.5,-160.6,866.907
2111,10.55,catheter3_mid3,tip6,Measured,289.06,45.082,393.709,847.4,-184.5,-155.8,892.398
2112,10.555,skull,phantom2,Measured,392.654,395.04,177.93,-3.2,-2.9,0.2,4.143
2112,10.555,skull,phantom4,Measured,390.245,301.833,187.523,-3.2,-4.8,-4.9,36.176
2112,10.555,catheter3_mid3,tip3,Measured,310.272,114.848,327.313,759.2,-189.0,-173.5,790.44
2114,10.565,skull,phantom1,Measured,420.184,336.129,221.348,-12.4,1.1,8.3,18.124
2118,10.585,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2122,10.605,skull,phantom1,Measured,420.338,335.836,221.865,0.2,1.2,-0.4,2.664
2122,10.605,skull,phantom2,Measured,392.806,394.677,178.383,-0.8,-1.2,3.8,3.486
2122,10.605,skull,phantom3,Measured,453.037,326.104,135.013,13.4,19.2,24.2,22.288
2122,10.605,skull,phantom4,Measured,390.15,301.358,187.357,29.7,-11.7,39.4,41.427
2122,10.605,catheter3_mid3,tip2,Measured,370.325,209.652,241.632,411.8,3.5,-234.2,481.645
2122,10.605,catheter3_mid3,tip7,Mixed,366.384,257.42,188.467,155.2,-12.4,-234.5,281.094
2125,10.62,catheter3_mid3,tip1,Measured,381.328,119.05,327.275,1012.4,36.3,-309.0,1060.907
2125,10.62,catheter3_mid3,tip5,Measured,379.155,66.195,335.939,1315.7,44.2,-290.7,1346.68
2126,10.625,catheter3_mid3,tip3,Measured,375.885,111.975,318.524,1049.8,7.4,-300.9,1085.247
2126,10.625,catheter3_mid3,tip4,Measured,350.697,80.11,352.281,1275.8,-139.3,-258.0,1310.369
2126,10.625,catheter3_mid3,tip6,Measured,388.916,47.372,390.862,1550.3,38.1,-364.7,1591.722
2132,10.655,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2133,10.66,skull,phantom1,Measured,420.088,336.08,221.538,-0.5,1.1,-0.3,1.342
2138,10.685,skull,phantom4,Measured,390.273,301.4,187.483,1.2,-0.1,-0.3,2.551
2140,10.695,skull,phantom2,Measured,392.544,394.941,178.086,-0.6,-1.5,0.1,1.615
2141,10.7,catheter3_mid3,tip1,Measured,447.861,124.543,295.898,559.3,210.2,-286.2,664.966
2141,10.7,catheter3_mid3,tip2,Measured,406.764,215.189,214.73,342.5,118.9,-307.3,473.909
2141,10.7,catheter3_mid3,tip3,Measured,440.086,114.769,287.009,611.9,187.6,-320.5,723.767
2141,10.7,catheter3_mid3,tip5,Measured,465.762,73.663,295.753,766.5,282.4,-305.5,878.444
2141,10.7,catheter3_mid3,tip6,Measured,478.188,48.285,348.248,692.4,245.2,-310.3,807.559
2142,10.705,catheter3_mid3,tip4,Measured,432.386,72.065,313.811,685.0,150.7,-380.2,798.003
2142,10.705,catheter3_mid3,tip7,Mixed,381.686,258.935,162.0,147.5,14.0,-324.6,354.616
2146,10.725,skull,phantom3,Measured,452.385,326.278,134.34,-0.9,-0.3,-0.2,0.942
2147,10.73,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2150,10.745,skull,phantom4,Measured,390.554,302.302,187.471,14.2,12.2,-3.6,40.068
2151,10.75,skull,phantom1,Measured,419.532,336.397,221.37,0.0,1.8,0.8,1.764
2151,10.75,skull,phantom2,Measured,392.043,395.219,177.949,1.9,-0.8,0.7,2.219
2153,10.76,skull,phantom3,Measured,452.778,326.006,134.315,6.1,-2.9,-1.2,9.97
2153,10.76,catheter3_mid3,tip2,Measured,422.365,224.934,196.023,197.9,193.1,-285.6,394.661
2157,10.78,catheter3_mid3,tip1,Measured,489.486,161.253,278.919,560.1,502.6,-302.2,810.002
2157,10.78,catheter3_mid3,tip5,Measured,521.029,118.509,286.206,747.1,650.5,-337.4,1041.91
2157,10.78,catheter3_mid3,tip6,Measured,537.153,105.546,342.174,928.5,770.2,-350.2,1255.566
2158,10.785,catheter3_mid3,tip3,Measured,488.151,150.642,270.177,586.7,460.7,-321.4,791.545
2158,10.785,catheter3_mid3,tip4,Measured,489.797,110.769,304.246,834.8,477.2,-304.9,1003.173
2158,10.785,catheter3_mid3,tip7,Mixed,386.645,262.051,139.189,14.8,59.4,-217.1,221.738
2162,10.805,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2163,10.81,skull,phantom3,Measured,452.605,326.067,134.608,0.4,-0.6,-0.9,0.852
2163,10.81,catheter3_mid3,tip2,Measured,429.367,234.392,183.361,68.3,141.1,-252.1,294.254
2164,10.815,skull,phantom4,Measured,390.328,301.789,187.391,-9.3,-5.6,-1.0,9.076
2168,10.835,catheter3_mid3,tip7,Mixed,385.16,266.138,132.038,-73.0,55.0,-101.3,141.484
2170,10.845,skull,phantom2,Measured,392.619,394.755,178.237,-0.5,0.2,-1.3,1.394
2172,10.855,skull,phantom1,Measured,420.104,335.987,221.679,-0.4,0.4,1.6,1.169
2173,10.86,catheter3_mid3,tip1,Measured,520.426,185.159,252.151,161.4,167.3,-160.6,294.334
2173,10.86,catheter3_mid3,tip5,Measured,563.456,153.606,248.423,234.0,280.0,-238.4,438.369
2174,10.865,catheter3_mid3,tip3,Measured,520.13,174.661,241.508,174.1,208.7,-185.1,332.076
2174,10.865,catheter3_mid3,tip6,Measured,590.19,136.402,298.107,158.4,159.0,-197.3,308.187
2175,10.87,catheter3_mid3,tip4,Measured,537.008,131.301,264.123,186.5,177.0,-252.1,360.384
2176,10.875,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2178,10.885,catheter3_mid3,tip7,Mixed,385.322,271.204,128.656,-4.5,46.6,-81.0,102.612
2185,10.92,skull,phantom4,Measured,390.323,301.091,187.523,-1.7,5.7,-12.4,19.215
2186,10.925,skull,phantom2,Measured,392.277,394.329,178.237,-29.2,-26.2,12.9,30.28
2187,10.93,skull,phantom3,Measured,452.711,325.984,135.387,0.1,13.6,9.3,16.562
2187,10.93,catheter3_mid3,tip2,Measured,438.277,253.267,168.717,55.3,122.6,-107.4,171.86
2189,10.94,skull,phantom1,Measured,420.326,336.088,222.572,16.2,14.9,-10.3,46.816
2189,10.94,catheter3_mid3,tip6,Measured,597.749,169.889,303.092,229.8,589.7,-15.7,632.921
2190,10.945,catheter3_mid3,tip1,Measured,528.767,210.556,247.88,139.2,341.5,-74.4,377.483
2190,10.945,catheter3_mid3,tip3,Measured,529.842,198.878,238.674,168.2,342.5,-66.4,385.753
2190,10.945,catheter3_mid3,tip4,Measured,548.855,158.153,266.781,279.7,401.4,-45.8,488.717
2190,10.945,catheter3_mid3,tip5,Measured,575.773,184.966,249.44,206.7,465.5,-58.9,511.155
2191,10.95,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2191,10.95,skull,phantom2,Measured,392.463,394.847,178.387,1.0,-1.1,1.8,3.04
2191,10.95,skull,phantom3,Measured,452.792,326.421,135.452,2.5,-1.8,-4.4,5.638
2191,10.95,skull,phantom4,Measured,390.34,301.85,187.3,0.5,-0.1,-2.7,5.043
2194,10.965,catheter3_mid3,tip5,Measured,579.901,193.499,247.067,206.0,366.7,-172.9,454.968
2194,10.965,catheter3_mid3,tip6,Measured,604.345,182.622,300.275,276.5,413.6,-197.3,535.249
2194,10.965,catheter3_mid3,tip7,Mixed,387.413,275.167,120.286,14.2,48.8,-56.6,74.791
2195,10.97,skull,phantom1,Measured,420.545,336.382,222.153,9.1,-1.6,12.4,16.069
2196,10.975,catheter3_mid3,tip2,Measured,440.19,259.23,164.633,26.5,120.0,-65.0,139.542
2196,10.975,catheter3_mid3,tip4,Measured,557.168,168.45,262.575,246.9,242.9,-209.4,408.218
2201,11.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2201,11.0,skull,phantom1,Measured,420.809,336.408,222.469,2.1,-1.4,3.2,9.77
2201,11.0,skull,phantom2,Measured,392.295,395.135,177.89,-0.5,1.1,-1.3,1.664
2201,11.0,skull,phantom3,Measured,452.736,326.742,134.684,1.4,-2.1,-2.4,3.388
2201,11.0,skull,phantom4,Measured,390.431,302.009,187.519,-0.7,0.3,0.1,1.827
2201,11.0,catheter3_mid3,tip1,Measured,536.315,224.051,240.467,93.5,126.3,-137.2,208.962
2201,11.0,catheter3_mid3,tip2,Measured,440.689,262.452,163.286,8.2,116.8,-55.5,131.843
2201,11.0,catheter3_mid3,tip3,Measured,538.178,212.803,230.668,96.8,144.0,-157.2,234.075
2201,11.0,catheter3_mid3,tip4,Measured,562.272,173.169,256.504,153.9,119.0,-241.1,309.635
2201,11.0,catheter3_mid3,tip5,Measured,585.515,203.185,238.964,112.9,170.0,-219.9,298.884
2201,11.0,catheter3_mid3,tip6,Measured,612.728,191.902,290.74,173.2,106.6,-268.8,334.434
2201,11.0,catheter3_mid3,tip7,Mixed,387.063,277.696,118.263,-7.9,76.0,-48.4,89.305
2204,11.015,catheter3_mid3,tip1,Measured,537.489,225.631,238.625,52.2,87.9,-111.8,148.152
2204,11.015,catheter3_mid3,tip3,Measured,539.34,214.623,228.521,55.8,100.0,-118.7,164.46
2206,11.025,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2206,11.025,skull,phantom2,Measured,392.277,395.332,177.854,-1.1,-0.5,-0.2,1.653
2206,11.025,skull,phantom4,Measured,390.447,302.221,187.505,-0.2,-0.8,0.0,1.352
2207,11.03,catheter3_mid3,tip2,Measured,440.892,265.757,162.03,9.7,101.1,-51.2,112.526
2208,11.035,skull,phantom1,Measured,420.849,336.439,222.599,-0.1,0.1,0.1,0.568
2208,11.035,skull,phantom3,Measured,452.773,326.932,134.583,0.6,-0.2,-0.4,1.192
2208,11.035,catheter3_mid3,tip4,Measured,564.638,176.086,250.398,-8.3,70.9,-70.8,104.385
2208,11.035,catheter3_mid3,tip5,Measured,587.435,207.101,234.017,4.3,72.4,-42.2,89.578
2208,11.035,catheter3_mid3,tip6,Measured,615.363,193.547,284.848,-19.5,35.4,-39.1,68.896
2210,11.045,catheter3_mid3,tip3,Measured,539.921,217.581,226.469,-4.0,102.6,-25.8,104.177
2211,11.05,catheter3_mid3,tip1,Measured,537.872,228.983,236.547,-11.4,111.6,-14.4,114.116
2212,11.055,catheter3_mid3,tip7,Mixed,386.448,281.382,116.142,2.1,46.8,-48.2,62.761
2220,11.095,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2221,11.1,catheter3_mid3,tip6,Measured,613.141,206.813,289.451,39.8,321.2,25.0,323.862
2223,11.11,catheter3_mid3,tip5,Measured,588.009,220.634,236.75,53.7,256.5,-23.7,261.2
2225,11.12,catheter3_mid3,tip4,Measured,566.576,191.404,252.571,98.5,202.3,-57.6,229.549
2228,11.135,catheter3_mid3,tip2,Measured,441.926,274.782,156.773,-3.2,92.3,-47.4,104.183
2228,11.135,catheter3_mid3,tip7,Mixed,387.509,286.089,111.275,9.0,67.1,-70.9,95.394
2229,11.14,skull,phantom1,Measured,420.717,336.501,222.539,-3.3,0.2,-3.8,4.494
2229,11.14,skull,phantom2,Measured,392.294,395.422,177.73,1.7,-2.0,-3.7,4.378
2229,11.14,skull,phantom3,Measured,452.728,327.235,134.75,0.1,-0.5,-0.5,1.175
2229,11.14,skull,phantom4,Measured,390.441,302.283,187.555,1.1,1.9,-2.5,2.532
2232,11.155,catheter3_mid3,tip3,Measured,541.816,234.406,223.954,-5.2,96.6,-77.6,121.208
2233,11.16,catheter3_mid3,tip1,Measured,538.674,245.62,233.598,-16.1,77.6,-57.5,99.007
2235,11.17,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2235,11.17,catheter3_mid3,tip2,Measured,441.218,277.924,155.063,-42.0,86.6,-46.1,108.753
2235,11.17,catheter3_mid3,tip6,Measured,616.516,218.434,283.518,-49.4,15.7,-59.6,84.005
2237,11.18,catheter3_mid3,tip4,Measured,567.632,197.612,246.909,-89.6,64.8,-38.3,117.589
2237,11.18,catheter3_mid3,tip5,Measured,588.739,230.212,231.366,-68.8,67.2,-12.7,98.269
2239,11.19,catheter3_mid3,tip1,Measured,537.087,247.95,232.553,-82.7,98.9,-0.4,128.989
2240,11.195,catheter3_mid3,tip3,Measured,539.726,237.565,222.454,-85.0,110.6,14.4,139.591
2242,11.205,skull,phantom1,Measured,420.376,336.406,222.075,-2.6,1.9,-5.0,5.844
2243,11.21,skull,phantom2,Measured,392.388,394.994,177.812,5.8,-2.3,7.3,14.833
2243,11.21,skull,phantom3,Measured,452.793,326.846,134.841,0.5,1.0,0.7,1.239
2243,11.21,skull,phantom4,Measured,390.382,301.927,187.575,-2.7,-0.2,1.6,2.527
2249,11.24,catheter3_mid3,tip7,Mixed,384.326,293.068,105.51,-26.9,73.9,-33.6,75.213
2250,11.245,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2252,11.255,skull,phantom2,Measured,392.443,394.783,178.05,-2.3,6.3,6.7,6.819
2254,11.265,skull,phantom4,Measured,390.343,301.688,187.485,0.0,-1.5,-1.8,2.167
2254,11.265,catheter3_mid3,tip5,Measured,581.796,244.317,238.066,-71.1,167.4,17.0,186.751
2255,11.27,catheter3_mid3,tip1,Measured,530.0,259.529,235.159,-75.2,132.8,-16.7,153.167
2255,11.27,catheter3_mid3,tip2,Measured,436.477,286.579,151.767,-57.1,72.6,-47.4,102.379
2255,11.27,catheter3_mid3,tip3,Measured,534.139,248.512,225.859,-66.8,132.7,-13.6,149.138
2255,11.27,catheter3_mid3,tip4,Measured,560.69,212.039,253.113,-59.0,149.8,2.3,161.959
2255,11.27,catheter3_mid3,tip6,Measured,605.0,236.409,292.108,-74.2,182.9,2.5,197.516
2258,11.285,skull,phantom3,Measured,452.814,326.616,134.689,-1.2,1.1,-2.3,3.456
2259,11.29,catheter3_mid3,tip7,Mixed,382.402,295.2,101.46,-57.3,39.3,-55.2,98.058
2261,11.3,skull,phantom1,Measured,420.158,336.174,221.664,-0.5,0.1,-0.1,3.155
2264,11.315,skull,midpoint,calculated,391.053,333.058,184.309,,,,
2266,11.325,skull,phantom1,Measured,420.008,336.323,221.494,0.1,-1.2,-0.4,3.218
2267,11.33,catheter3_mid3,tip2,Measured,432.408,290.311,148.602,-71.1,55.1,-33.0,96.246
2270,11.345,skull,phantom2,Measured,392.385,394.811,177.833,-0.2,0.5,0.9,0.778
2270,11.345,skull,phantom3,Measured,452.684,326.76,134.428,-5.9,7.6,8.0,8.475
2270,11.345,catheter3_mid3,tip1,Measured,524.378,263.909,232.668,-98.2,30.7,-5.3,103.354
2270,11.345,catheter3_mid3,tip3,Measured,528.546,253.137,223.061,-99.8,29.5,-6.5,105.649
